sep=;
50.1961 ; 2.74236667 ; collecte/engrais ; BOIRY SAINTE RICTRUDE ; https://ternoveo.com/wp-content/uploads/2015/07/BOIRY-SAINTE-RICTRUDE-200x80.jpg ; 5 Rue Adinfer - 62175 Boiry Sainte Rictrude ; boiry025@ternoveo.fr ; 03.21.55.47.91 ; 03.21.55.77.68 ; 
50.21616111 ; 2.343425 ; collecte/engrais/phytos/semences ; BOUQUEMAISON ; https://ternoveo.com/wp-content/uploads/2015/07/BOUQUEMAISON-200x80.jpg ; Rue de la Gare - 80600 Bouquemaison ; bouquemaison740@ternoveo.fr ; 03.22.77.02.03 ; 03.22.77.22.3 ; 
50.95200556 ; 2.19593056 ; collecte/engrais/phytos ; BOURBOURG ; https://ternoveo.com/wp-content/uploads/2015/08/BOURBOURG1-200x80.jpg ; Rue de Lamartine 59630 Bourbourg ; bourbourg111@ternoveo.fr ; 03.28.20.36.86 ; 03.28.20.36.86 ; 
1.4285054 ; 49.7324905 ; collecte ; BRAINE ;  ; 14 avenue Pierre Becret 02220 BRAINE ;  ;  ;  ; 
49.72885833 ; 2.04191667 ; collecte ; BRASSY ;  ; 22, grande rue - 80160 Brassy ;  ;  ;  ; 
50.06404167 ; 2.96816944 ; collecte ; BUS LECHELLE ;  ; BUS LECHELLE  62124  LECHELLE ;  ; 03.21.73.33.63 ;  ; 
50.0388865 ; 3.46506770 ; collecte/engrais/phytos ; BUSIGNY ; https://ternoveo.com/wp-content/uploads/2015/07/BUSIGNY-200x80.jpg ; Rue des frères Desjardins - 59137 Busigny ; busigny810@ternoveo.fr ; 03.27.85.77.05 ; 03.27.75.47.39 ; 
50.57661944 ; 2.52716667 ; collecte/engrais/phytos/semences ; BUSNES ; https://ternoveo.com/wp-content/uploads/2015/07/BUSNES-200x80.jpg ; 105 Rue de Quesnoy - 62350 Busnes ; busnes082@ternoveo.fr ; 03.21.65.04.04 ; 03.21.54.20.24 ; 
49.61588611 ; 3.11621944 ; collecte/engrais/phytos/semences ; CAILLOUEL CREPIGNY ; https://ternoveo.com/wp-content/uploads/2015/07/CAILLOUEL-200x80.jpg ; Rue du Moulin - 02300 Caillouel Crepigny ; caillouel085@ternoveo.fr ; 03.23.52.09.12 ; 03.23.38.10.07 ; 
49.40455 ; 3.57265 ; collecte ; CHAVONNE ; https://ternoveo.com/wp-content/uploads/2015/07/CHAVONNE-200x80.jpg ; 1 Rue Saint-Laurent - 02370 Chavonne ;  ; 03.23.74.73.27 ;  ; 
49.63869722 ; 3.84274444 ; collecte ; CHIVRES EN LAONNOIS (GIE) ; https://ternoveo.com/wp-content/uploads/2015/07/CHIVRES-200x80.jpg ; 36 Rue de la Gare - 02350 Chivres en Laonnois ; chivres@acolyance.fr ; 03.23.22.18.18 ; 03.23.22.18.25 ; 
49.54978333 ; 3,360975 ; collecte ; COUCY LA VILLE ; https://ternoveo.com/wp-content/uploads/2015/07/COUCY-LA-VILLE-200x80.jpg ; Ferme de Rozières 02219 Coucy la Ville ;  ;  ;  ; 
49.689575 ; 3.47141111 ; collecte ; COURBES ; https://ternoveo.com/wp-content/uploads/2015/07/COURBES-200x80.jpg ; 02270 Crecy sur Serre ; courbes010@ternoveo.fr ; 03.23.57.99.10 ; 03.23.57.99.10 ; 
50.16144444 ; 2.80085833 ; collecte/engrais ; COURCELLES LE COMTE ; https://ternoveo.com/wp-content/uploads/2015/07/COURCELLES-200x80.jpg ; Route Départementale - 9 route d'Ervillers - 62121 Coucelles le Comte ; courcelles120@ternoveo.fr ;  ;  ; 
49.82318056 ; 3.55292778 ; collecte ; COURJUMELLES ; https://ternoveo.com/wp-content/uploads/2015/07/COURJUMELLES-200x80.jpg ; Hameau de Courjumelles - 02390 Origny sainte Benoite ; courjumelles074@ternoveo.fr ; 03.23.07.88.34 ; 03.23.07.88.34 ; 
50.11166389 ; 3.24301389 ; collecte ; CREVECOEUR SUR ESCAUT ;  ; Lieu dit le Borniavat - RD 142 - 59258 Crevecoeur sur Escaut ;  ;  ;  ; 
49.92428889 ; 3.40666111 ; collecte/engrais ; CROIX FONSOMMES ; https://ternoveo.com/wp-content/uploads/2015/07/CROIX-FONSOMMES-200x80.jpg ; Rue Principale, 02110 Croix-Fonsomme ; croixfonsommes121@ternoveo.fr ; 03.23.67.55.27 ; 03.23.67.55.27 ; 
49.14275 ; 3.191925 ; collecte ; DAMMARD ; https://ternoveo.com/wp-content/uploads/2015/07/DAMMARD-200x80.jpg ; 42 Rue Chézy - 02470 Dammard ; dammard190@ternoveo.fr ; 03.23.71.99.98 ; 03.23.71.99.37 ; 
49.90362222 ; 2.78773333 ;  ; DOMPIERRE BECQUINCOURT ;  ; 138 rue de chuignes - 80980 Dompierre Becquincourt ;  ;  ;  ; 
50.258 ; 2.998 ; collecte/engrais/phytos ; DURY ; https://ternoveo.com/wp-content/uploads/2015/07/ECOUST-ST-MEIN-200x80.jpg ; Lieu dit Les Longues Pièces  - RD 9 - 62156  DURY ; dury511@ternoveo.fr ; 03.21.48.98.28 ; 03.21.22.23.82 ; 
50.1857246 ; 2.91473020 ; collecte/engrais/phytos/semences ; ECOUST SAINT MEIN ;  ; 33 Rue de la Gare - 62128 Ecoust Saint Mein ; ecoust115@ternoveo.fr ; 03.21.48.90.22 ; 03.21.48.93.25 ; 
49.73878333 ; 3.04755833 ; collecte ; EPPEVILLE ; https://ternoveo.com/wp-content/uploads/2015/07/EPPEVILLE-200x80.jpg ; Zone Artisanale - Rue Nouvelle  - 80400 EPPEVILLE ; eppeville072@ternoveo.fr ; 03.22.88.85.92 ; 03.23.81.11.25 ; 
50.59453333 ; 2.23700833 ; collecte ; ERNY SAINT JULIEN ; https://ternoveo.com/wp-content/uploads/2015/07/ERNY-200x80.jpg ; 9 Rue des Roux Lins - Lieu dit Les 13 Mesures - ERNY SAINT JULIEN ;  ;  ;  ; 
49.78241389 ; 3.26063333 ; collecte/engrais/semences ; ESSIGNY LE GRAND ; https://ternoveo.com/wp-content/uploads/2015/07/ESSIGNY-200x80.jpg ; Rue de la Gare - 02690 Essigny le Grand ; essignygd004@ternoveo.fr ; 03.23.63.36.59 ; 03.23.63.60.40 ; 
49.88409722 ; 3.90848889 ; collecte/engrais ; ETREAUPONT ;  ; 13 Rue de la Chaussée - 02580 ETREAUPONT ;  ;  ;  ; 
49.83106667 ; 3.17253056 ; collecte ; ETREILLERS ;  ; Route de savy - RD 68 - 02590 Etreillers ; etreillers162@ternoveo.fr ; 03.23.67.05.69 ; 03.23.67.05.69 ; 
49.21114167 ; 3.50505278 ; collecte ; FERE EN TARDENOIS ;  ; Zone industrielle - Rue Le Parc aux Bœufs - 02130 Fere en Tardenois ;  ;  ;  ; 
50.90411667 ; 2.06960278 ; collecte/engrais/phytos/semences ; FORT-BATARD / VIEILLE EGLISE ; https://ternoveo.com/wp-content/uploads/2015/07/FORT-BATARD-200x80.jpg ; 155 Route Digue de Calais - Lieu dit Le Fort Batard   62162  VIEILLE EGLISE ; fort-batard174@ternoveo.fr ; 03.21.35.55.45 ; 03.21.35.08.80 ; 
50.56118056 ; 3.147275 ; collecte/engrais/phytos ; FRETIN ;  ; Rue Max Dormoy - BP 6 (gare de Fretin)  59273  FRETIN ; fretin184@ternoveo.fr ; 03.20.59.81.06 ; 03.20.59.89.0 ; 
49.94383611 ; 2.82036667 ; collecte/engrais ; FRISE ; https://ternoveo.com/wp-content/uploads/2015/08/FRISE-200x80.jpg ; 18 Rue de la Raperie  80340  FRISE ; frise187@ternoveo.fr ; 03.22.84.15.83 ; 03.22.83.09.04 ; 
49.93893056 ; 3.52119167 ; collecte ; GROUGIS ;  ; CD 960 - Route d'Aisonville  02110  GROUGIS ;  ; 03.23.66.46.58 ;  ; 
50.22887222 ; 2.840325 ; collecte ; HENIN SUR COJEUL ;  ; Rue Guislain Debeugny  62128  HENIN SUR COJEUL ;  ; 03.21.48.90.46 ;  ; 
50.52888333 ; 2.81410278 ; collecte/engrais/phytos/semences ; LA BASSEE ;  ; 31 Rue de la République  59496  SALOME ; labassee234@ternoveo.fr ; 03.20.29.80.32 ; 03.20.29.35.94 ; 
49.69527778 ; 2.37119444 ; collecte ; LA FALOISE ;  ; RD14  80250 LA FALOISE ;  ;  ;  ; 
50.07335833 ; 3.20536111 ; collecte/engraisLiquide ; LES RUES DES VIGNES ; https://ternoveo.com/wp-content/uploads/2015/08/RUE-DES-VIGNES-200x80.jpg ; RN 44 - Lieu dit 59266  HONNECOURT / ESCAUT ; lesruesdesvignes387@ternoveo.fr ; 03.27.78.50.14 ; 03.27.74.31.55 ; 
50.26481944 ; 3.35636944 ; collecte ; LIEU ST AMAND ;  ; VOIE D 74   59111  LIEU SAINT AMAND ;  ;  ;  ; 
49.3786 ; 3.68676111 ; collecte/engrais/phytos ; MAIZY ; https://ternoveo.com/wp-content/uploads/2015/08/MAIZY-200x80.jpg ; 16 rue des Hautes rives  02160  MAIZY ; maizy022@ternoveo.fr ; 03.23.22.49.56 ; 03.23.25.37.08 ; 
49.74550833 ; 3.76499444 ; collecte/engrais/phytos ; MARLE SUR SERRE ; https://ternoveo.com/wp-content/uploads/2015/08/MARLE-200x80.jpg ; Route d'Haudreville  02250  MARLE SUR SERRE ; marle267@ternoveo.fr ; 03.23.20.02.54 ; 03.23.20.86.71 ; 
49.99163611 ; 2.84923611 ; collecte/engrais ; MAUREPAS ; https://ternoveo.com/wp-content/uploads/2015/08/MAUREPAS-200x80.jpg ; 3 Rue de Combles  80360  MAUREPAS ; maurepas073@ternoveo.fr ; 03.22.85.00.54 ;  ; 
49.98570556 ; 2.840425 ; collecte/engrais ; MAUREPAS (ex Hubau) ; https://ternoveo.com/wp-content/uploads/2015/08/MAUREPAS2-200x80.jpg ; 146 Rue d'hardecourt au bois  80360  MAUREPAS ;  ; 03.22.86.56.29 ; 03.22.86.56.29 ; 
49.98267222 ; 2.66820556 ; collecte/engrais/phytos ; MEAULTE ; https://ternoveo.com/wp-content/uploads/2015/08/MEAULTE-200x80.jpg ; Chemin Blanc  80300  MEAULTE ; meaulte013@ternoveo.fr ; 03.22.74.77.89 ; 03.22.75.60.77 ; 
49.81947778 ; 3.37926944 ; collecte ; MESNIL SAINT LAURENT ; https://ternoveo.com/wp-content/uploads/2015/08/MESNIL-200x80.jpg ; Route de Sissy  02720  MESNIL SAINT LAURENT ; mesnil031@ternoveo.fr ; 03.23.64.88.29 ;  ; 
49.98376111 ; 2.96922222 ; collecte ; MOISLAINS (URAP) ;  ; 80 Rue de l'Ecluse  80200  MOISLAINS ; moislains@uneal.fr ; 03.22.84.07.98 ; 03.22.84.26.36 ; 
49.69355278 ; 4.00994167 ; collecte ; MONTCORNET ; https://ternoveo.com/wp-content/uploads/2015/08/MONTCORNET-200x80.jpg ; 17 RUE DE MONCORNET   02340 MONTCORNET ;  ;  ;  ; 
2.553178800000069 ; 49.6410351 ; collecte ; MONTDIDIER ;  ; 47 Rue Maurice Leconte 80500 MONTDIDIER ;  ;  ;  ; 
49.69271944 ; 3.64361389 ; collecte ; MORTIERS ;  ; RD12  02270 MORTIERS ;  ;  ;  ; 
49.75528611 ; 3.34990833 ; collecte ; MOY DE L'AISNE ; https://ternoveo.com/wp-content/uploads/2015/08/MOY-200x80.jpg ; Lieu dit Grande Couture 02610 MOY DE L'AISNE ; moydelaisne041@ternoveo.fr ; 03.23.67.26.60 ;  ; 
49.25752778 ; 3.34609167 ; collecte/engrais/phytos ; PARCY ET TIGNY ; https://ternoveo.com/wp-content/uploads/2015/08/PARCY-200x80.jpg ; 2 Route de Coutremain  02210  PARCY ET TIGNY ; parcyettigny131@ternoveo.fr ; 03.23.72.96.02 ; 03.23.55.86.44 ; 
49.80099167 ; 4.00614722 ; collecte/engrais/phytos ; PLOMION ; https://ternoveo.com/wp-content/uploads/2015/08/PLOMION-200x80.jpg ; Route d'Harcigny  02140  PLOMION ; plomion356@ternoveo.fr ; 03.23.98.85.85 ; 03.23.98.85.89 ; 
50.18566389 ; 3.61285556 ; collecte/engrais ; POIX DU NORD ;  ; 18 Rue du Château  59218  POIX DU NORD ; poix357@ternoveo.fr ; 03.27.26.45.21 ; 03.27.26.46.55 ; 
49.30445833 ; 2.57416944 ; collecte/engrais/phytos/semences ; PONT SAINT MAXENCE ; https://ternoveo.com/wp-content/uploads/2015/08/PONT-SAINT-MAXENCE-200x80.jpg ; Rue du Port - ZI Pont Sainte Maxence   60700  PONT SAINTE MAXENCE ; pontstmaxence017@ternoveo.fr ; 03.44.72.54.47 ; 03.44.70.16.29 ; 
50.03944167 ; 2.73307222 ; collecte/engrais ; POZIERES ; https://ternoveo.com/wp-content/uploads/2015/08/POZIERES-200x80.jpg ; Route de Bazentin  80300  POZIERES ; pozieres366@ternoveo.fr ; 03.22.74.80.93 ; 03.22.74.08.55 ; 
49.39824167 ; 3.52403056 ; collecte ; PRESLES ET BOVES ; https://ternoveo.com/wp-content/uploads/2015/08/PRESLES-ET-BOVES-200x80.jpg ; Rue du Port  02370  PRESLES ET BOVES ; preslesetbove098@ternoveo.fr ; 03.23.54.70.92 ;  ; 
49.94559722 ; 3.32732222 ; collecte/engrais ; PREZELLES ;  ; Hameau de Levergies  02420  PREZELLES ;  ;  ;  ; 
49.4662 ; 3.98684444 ; collecte/engrais/phytos ; PROUVAIS ;  ; 30 Route de Proviseux  02190  PROUVAIS ; prouvais056@ternoveo.fr ; 03.23.79.55.84 ; 03.23.25.60.96 ; 
50.51318889 ; 2.9221 ; collecte ; PROVIN ;  ; Route Nationale  59185  PROVIN ;  ;  ;  ; 
50.72340556 ; 3.0211100 ; collecte/engrais ; QUESNOY SUR DEULE ;  ; Route de Linselles  59890  QUESNOY SUR DEULE ;  ;  ;  ; 
50.74575833 ; 2.38887778 ; collecte/engrais/phytos/semences ; RENESCURE ;  ; 62 Route de Le Nieppe  59173  RENESCURE ; renescure521@ternoveo.fr ; 03.28.49.82.04 ; 03.28.49.86.94 ; 
49.53821944 ; 2.74 ; collecte/engrais/phytos ; RESSONS SUR MATZ ;  ; 330 Rue du Clos Chauffour  60490  RESSONS SUR MATZ ; ressons081@ternoveo.fr ; 03.44.90.14.62 ; 03.44.42.64.96 ; 
50.18766667 ; 3.34354167 ; collecte ; RIEUX EN CAMBRESIS ;  ; D 118 - Rue de Carnières  59277  RIEUX EN CAMBRESIS ;  ;  ;  ; 
49.69406111 ; 2.78299167 ; collecte ; ROYE ;  ; ZI St Gilles - 34 Rue de Montdidier  80700  ROYE ;  ;  ;  ; 
49.82421667 ; 3.69986111 ; collecte/engrais ; SAINS RICHAUMONT ; https://ternoveo.com/wp-content/uploads/2015/08/SAINS-RICHAUMONT-200x80.jpg ; Rue de la Hérie  02120  SAINS RICHAUMONT ; sains391@ternoveo.fr ; 03.23.60.90.27 ; 03.23.60.92.14 ; 
50.87945 ; 1.7412 ; collecte ; SAINT-INGLEVERT ;  ; Chemin de l'Aviation  62250  SAINT INGLEVERT ;  ;  ;  ; 
49.83426667 ; 3.26405278 ; collecte ; SAINT-QUENTIN ;  ; 245 Route de Paris  02100  SAINT QUENTIN ; stquentin021@ternoveo.fr ; 03.23.04.19.07 ; 03.23.64.39.54 ; 
49.74175278 ; 3.16519444 ; collecte ; SAINT-SIMON ; https://ternoveo.com/wp-content/uploads/2015/08/SAINT-SIMON-200x80.jpg ; 29 Rue Point Y  02640  SAINT-SIMON ; saintsimon071@ternoveo.fr ; 03.23.63.25.19 ; 03.23.63.25.07 ; 
49.37231111 ; 3.34426111 ; collecte/engrais/phytos/semences ; SOISSONS ;  ; 2 Rue de Villeneuve  02200  SOISSONS ; soissons100@ternoveo.fr ; 03.23.53.21.26 ; 03.23.53.84.48 ; 
50.185475 ; 3.50858333 ; collecte/engrais/phytos ; SOLESMES ; https://ternoveo.com/wp-content/uploads/2015/08/SOLESMES-200x80.jpg ; 41 Rue Henri Barbusse  59730  SOLESMES ; solesmes419@ternoveo.fr ; 03.27.37.46.65 ; 03.27.37.49.61 ; 
50.26256667 ; 3.48624167 ; collecte/engrais/phytos ; SOMMAING SUR ECAILLON ; https://ternoveo.com/wp-content/uploads/2015/08/SOMMAING-200x80.jpg ; Route de Denain CD 40  59213  SOMMAING SUR ECAILLON ; sommaing493@ternoveo.fr ; 03.27.27.04.49 ; 03.27.27.19.39 ; 
49.97066667 ; 3.14793056 ; collecte/engrais ; TEMPLEUX LE GUERARD ; https://ternoveo.com/wp-content/uploads/2015/08/TEMPLEUX-LE-GUERARD-200x80.jpg ; 13 Route du Ronssay  80240  TEMPLEUX LE GUERARD ; templeux430@ternoveo.fr ; 03.22.86.62.67 ; 03.22.86.88.87 ; 
50.63858611 ; 2.24584444 ; collecte/engrais/phytos ; THEROUANNE ;  ; Rue du Marais  62129  THEROUANNE ; therouanne522@ternoveo.fr ; 03.21.12.60.20 ; 03.21.12.60.20 ; 
2.450014699999997 ; 49.8245726 ; collecte ; THEZY-GLIMONT ;  ; Le Champ Platuille 80440 THEZY GLIMONT ;  ;  ;  ; 
50.22483611 ; 3.29186944 ; collecte ; THUN SAINT MARTIN ; https://ternoveo.com/wp-content/uploads/2015/08/THUN-ST-MARTIN-200x80.jpg ; Rue du Port  59141  THUN SAINT MARTIN ;  ; 03.27.79.61.50 ; 03.27.79.61.50 ; 
49.55040833 ; 3.08041389 ; collecte/engrais ; VARESNES ;  ; Ferme du Rendez Vous   60400  VARESNES ; herve.bournonville@orange.fr ;  ;  ; 
49.39838889 ; 3.10354167 ; collecte ; VIC SUR AISNE ;  ; 02290  MONTIGNY-LENGRAIN ; vicsuraisnes163@ternoveo.fr ; 03.23.55.42.42 ;  ; 
50.22394722 ; 3.39498333 ; collecte/engrais/phytos/semences ; VILLERS EN CAUCHIES ;  ; Rue de Cambrai  59188  VILLERS EN CAUCHIES ; villers457@ternoveo.fr ; 03.27.37.05.72 ; 03.27.79.06.98 ; 
49.64438333 ; 3.24475833 ; collecte/engrais ; VIRY NOUREUIL ;  ; 1 Rue Pasteur  02300  VIRY NOUREUIL ; francois.bardoux@sfr.fr ;  ;  ; 
50.33719167 ; 2.97145556 ; collecte ; VITRY EN ARTOIS ;  ; Route d'Izel  62490  VITRY EN ARTOIS ;  ;  ;  ; 
50.01154722 ; 3.59198611 ; collecte/engrais ; WASSIGNY ;  ; Place de la Gare  02630  WASSIGNY ; wassigny474@ternoveo.fr ;  ;  ; 
